4.807509999999999839e-01 2.321895902306029408e-03
2.032908030150753831e+00 2.631245166997739793e-03
3.585065060301507955e+00 2.810527781580075997e-03
5.137222090452261192e+00 2.860893779393474008e-03
6.689379120603015316e+00 2.814559425419552348e-03
8.241536150753770329e+00 2.719378995923834447e-03
9.793693180904522677e+00 2.620221315163344909e-03
1.134585021105527680e+01 2.546670364039295680e-03
1.289800724120603093e+01 2.511293774678723459e-03
1.445016427135678505e+01 2.515692225673365340e-03
1.600232130150753918e+01 2.557723285728604433e-03
1.755447833165829508e+01 2.634707308134749942e-03
1.910663536180904742e+01 2.742036501815074950e-03
2.065879239195980333e+01 2.870433002017399628e-03
2.221094942211055567e+01 3.005524898636301526e-03
2.376310645226131157e+01 3.130932316518650164e-03
2.531526348241206392e+01 3.233220117627316498e-03
2.686742051256281627e+01 3.305969173494833265e-03
2.841957754271357217e+01 3.351046915525726297e-03
2.997173457286432452e+01 3.376817879844731633e-03
3.152389160301508042e+01 3.394470498262591902e-03
3.307604863316583277e+01 3.414376575674345216e-03
3.462820566331658512e+01 3.444241984625137729e-03
3.618036269346733746e+01 3.489680902379800869e-03
3.773251972361808981e+01 3.556212158552320580e-03
3.928467675376884216e+01 3.650654278441835699e-03
4.083683378391960161e+01 3.780458583783964741e-03
4.238899081407035396e+01 3.951382882694092977e-03
4.394114784422110631e+01 4.165462942432613704e-03
4.549330487437185866e+01 4.420958118753087231e-03
4.704546190452261811e+01 4.713992697354030606e-03
4.859761893467337046e+01 5.039856837462529555e-03
5.014977596482412281e+01 5.392155118030912339e-03
5.170193299497487516e+01 5.760096433211550973e-03
5.325409002512562751e+01 6.126323890970705559e-03
5.480624705527638696e+01 6.467937819224381900e-03
5.635840408542713931e+01 6.761535834251013698e-03
5.791056111557789166e+01 6.990534948352947892e-03
5.946271814572864400e+01 7.151482118038465959e-03
6.101487517587940346e+01 7.256433401138954152e-03
6.256703220603015581e+01 7.330436452659147215e-03
6.411918923618091526e+01 7.405338010492667523e-03
6.567134626633166761e+01 7.512179734586410702e-03
6.722350329648241996e+01 7.674028832685793854e-03
6.877566032663317230e+01 7.900153304576707641e-03
7.032781735678392465e+01 8.182121226759153654e-03
7.187997438693467700e+01 8.492789334422047934e-03
7.343213141708542935e+01 8.789369194076548236e-03
7.498428844723618170e+01 9.021055854642814897e-03
7.653644547738693404e+01 9.140206191175113612e-03
7.808860250753768639e+01 9.114504862513002695e-03
7.964075953768845295e+01 8.936639195223847199e-03
8.119291656783920530e+01 8.628140717268455856e-03
8.274507359798995765e+01 8.235492380412894400e-03
8.429723062814071000e+01 7.819211988879672115e-03
8.584938765829146234e+01 7.439465914047337092e-03
8.740154468844221469e+01 7.143279298270412483e-03
8.895370171859296704e+01 6.957459226802401552e-03
9.050585874874371939e+01 6.888329613688453680e-03
9.205801577889447174e+01 6.926167353822234099e-03
9.361017280904523830e+01 7.050836516086946178e-03
9.516232983919599064e+01 7.236125090637712982e-03
9.671448686934674299e+01 7.452464269031178201e-03
9.826664389949749534e+01 7.669126737983157291e-03
9.981880092964824769e+01 7.856698698042563489e-03
1.013709579597990000e+02 7.989352021507498819e-03
1.029231149899497524e+02 8.045838410973286253e-03
1.044752720201005047e+02 8.009055043144584426e-03
1.060274290502512571e+02 7.865699684049312287e-03
1.075795860804020236e+02 7.608207889240797828e-03
1.091317431105527760e+02 7.239816633589724569e-03
1.106839001407035283e+02 6.780925400596426837e-03
1.122360571708542807e+02 6.272837797819319147e-03
1.137882142010050330e+02 5.775073294383607260e-03
1.153403712311557854e+02 5.354877264972963784e-03
1.168925282613065377e+02 5.071050909049110850e-03
1.184446852914572901e+02 4.957090395991436624e-03
1.199968423216080424e+02 5.009724073328305355e-03
1.215489993517588090e+02 5.187846058374812226e-03
1.231011563819095613e+02 5.423631340042200065e-03
1.246533134120603137e+02 5.642968307805196204e-03
1.262054704422110660e+02 5.787989453397754565e-03
1.277576274723618184e+02 5.832847503993248556e-03
1.293097845025125707e+02 5.786489242379651635e-03
1.308619415326633373e+02 5.682051108983753041e-03
1.324140985628140754e+02 5.558478869365790671e-03
1.339662555929648420e+02 5.442902987022758994e-03
1.355184126231155801e+02 5.341077803288489176e-03
1.370705696532663467e+02 5.238956197681892898e-03
1.386227266834170848e+02 5.113385226842306029e-03
1.401748837135678514e+02 4.946053379543137972e-03
1.417270407437185895e+02 4.733741942698367795e-03
1.432791977738693561e+02 4.490214123134946868e-03
1.448313548040201226e+02 4.239717250475936484e-03
1.463835118341708608e+02 4.006544676265249433e-03
1.479356688643216273e+02 3.806726948000541209e-03
1.494878258944723655e+02 3.645780211669555956e-03
1.510399829246231320e+02 3.522137368286124958e-03
1.525921399547738702e+02 3.432401703926936994e-03
1.541442969849246367e+02 3.374111538870034916e-03
1.556964540150753749e+02 3.344273394299569161e-03
1.572486110452261414e+02 3.335449020555186338e-03
1.588007680753769080e+02 3.333150301825834726e-03
1.603529251055276461e+02 3.317501885381360285e-03
1.619050821356784127e+02 3.269335443048243441e-03
1.634572391658291508e+02 3.177992160348506751e-03
1.650093961959799174e+02 3.046798140604206531e-03
1.665615532261306555e+02 2.893042273810758538e-03
1.681137102562814221e+02 2.741866184285951004e-03
1.696658672864321602e+02 2.616556964657827493e-03
1.712180243165829268e+02 2.529726129559457717e-03
1.727701813467336933e+02 2.479509952954015578e-03
1.743223383768844315e+02 2.452250805359213349e-03
1.758744954070351980e+02 2.429673819565533743e-03
1.774266524371859362e+02 2.396490935767200958e-03
1.789788094673367027e+02 2.344808177683802008e-03
1.805309664974874408e+02 2.274103598558739007e-03
1.820831235276382074e+02 2.188152636352619536e-03
1.836352805577889455e+02 2.091523354917496514e-03
1.851874375879397121e+02 1.987677795959411423e-03
1.867395946180904787e+02 1.879041288027527741e-03
1.882917516482412168e+02 1.767948981494931208e-03
1.898439086783919834e+02 1.657095438500208288e-03
1.913960657085427215e+02 1.548959832899862070e-03
1.929482227386934881e+02 1.444767263488902801e-03
1.945003797688442262e+02 1.343949938062099884e-03
1.960525367989949928e+02 1.244609809256782933e-03
1.976046938291457309e+02 1.144748908794691964e-03
1.991568508592964974e+02 1.043691117956812740e-03
2.007090078894472640e+02 9.432588051376196480e-04
2.022611649195980021e+02 8.484703889378320679e-04
2.038133219497487687e+02 7.674742170332961516e-04
2.053654789798995068e+02 7.103078456342962850e-04
2.069176360100502734e+02 6.862829069417531163e-04
2.084697930402010115e+02 7.004547922173418430e-04
2.100219500703517781e+02 7.503758116009179389e-04
2.115741071005025162e+02 8.246278332856832706e-04
2.131262641306532828e+02 9.042148472987534841e-04
2.146784211608040494e+02 9.668772738552498846e-04
2.162305781909547875e+02 9.931594253356124027e-04
2.177827352211055540e+02 9.721542567107428626e-04
2.193348922512562922e+02 9.047656499599499849e-04
2.208870492814070587e+02 8.032473962232217560e-04
2.224392063115577969e+02 6.873241563114968486e-04
2.239913633417085634e+02 5.785604447316772562e-04
2.255435203718593016e+02 4.950803934214481530e-04
2.270956774020100681e+02 4.481166978073312631e-04
2.286478344321608347e+02 4.407334741781669565e-04
2.301999914623115728e+02 4.682208435935084566e-04
2.317521484924623394e+02 5.195258981271745841e-04
2.333043055226130775e+02 5.794397348223894123e-04
2.348564625527638441e+02 6.315031160963282446e-04
2.364086195829145822e+02 6.613507286547167527e-04
2.379607766130653488e+02 6.597109280971136854e-04
2.395129336432160869e+02 6.240936090309472453e-04
2.410650906733668535e+02 5.586407465240935235e-04
2.426172477035176200e+02 4.723878200236771106e-04
2.441694047336683582e+02 3.767220597317569915e-04
2.457215617638191247e+02 2.828602703389310495e-04
2.472737187939698629e+02 1.998990594604084037e-04
2.488258758241206294e+02 1.337159485821185509e-04
2.503780328542713676e+02 8.679555024794768166e-05
2.519301898844221341e+02 5.883001987043517619e-05
2.534823469145728723e+02 4.770310619998401514e-05
2.550345039447236388e+02 5.037445033334302672e-05
2.565866609748744054e+02 6.335653001291443795e-05
2.581388180050251435e+02 8.282734680212824581e-05
2.596909750351758817e+02 1.046983061829647577e-04
2.612431320653266766e+02 1.249653116891682027e-04
2.627952890954774148e+02 1.404209486149130080e-04
2.643474461256281529e+02 1.494772163322852752e-04
2.658996031557788911e+02 1.526511910681968944e-04
2.674517601859296860e+02 1.523211219722688404e-04
2.690039172160804242e+02 1.516651124320470630e-04
2.705560742462311623e+02 1.531299954655236011e-04
2.721082312763819573e+02 1.571270975771739496e-04
2.736603883065326954e+02 1.616733516159377364e-04
2.752125453366834336e+02 1.632889378658964209e-04
2.767647023668341717e+02 1.588046206573865890e-04
2.783168593969849667e+02 1.472201971855385306e-04
2.798690164271357048e+02 1.307232808373877571e-04
2.814211734572864430e+02 1.144220123970394326e-04
2.829733304874371811e+02 1.049335121110523826e-04
2.845254875175879761e+02 1.083387437981425623e-04
2.860776445477387142e+02 1.280768592202397417e-04
2.876298015778894523e+02 1.633032479889930067e-04
2.891819586080402473e+02 2.082539687328911185e-04
2.907341156381909855e+02 2.531357923157846312e-04
2.922862726683417236e+02 2.866953301612527806e-04
2.938384296984924617e+02 2.998352918622585145e-04
2.953905867286432567e+02 2.888620322211015194e-04
2.969427437587939949e+02 2.568293266079382624e-04
2.984949007889447330e+02 2.122704718552058400e-04
3.000470578190955280e+02 1.659273520011421410e-04
3.015992148492462661e+02 1.270254073887618150e-04
3.031513718793970042e+02 1.006532761379641929e-04
3.047035289095477424e+02 8.704140587680594206e-05
3.062556859396985374e+02 8.260137041157664594e-05
3.078078429698492755e+02 8.198546488148971681e-05
3.093600000000000136e+02 8.026635257066158354e-05
