6.645159999999999956e-01 2.741128412760812302e-03
1.721628984924623129e+00 3.184863634331788936e-03
2.778741969849246374e+00 3.584051606547104200e-03
3.835854954773869618e+00 3.914800770009867030e-03
4.892967939698492863e+00 4.161065660046724124e-03
5.950080924623116552e+00 4.316691789111917407e-03
7.007193909547739352e+00 4.385479869577805882e-03
8.064306894472363041e+00 4.379425185926262391e-03
9.121419879396986730e+00 4.315775723869525946e-03
1.017853286432161042e+01 4.213784801859102487e-03
1.123564584924623411e+01 4.091952554215192231e-03
1.229275883417085602e+01 3.966228013678779925e-03
1.334987181909547971e+01 3.849238235775274356e-03
1.440698480402010340e+01 3.750288870974676121e-03
1.546409778894472531e+01 3.675743451997392618e-03
1.652121077386934900e+01 3.629441922837472415e-03
1.757832375879397091e+01 3.612988843530076221e-03
1.863543674371859282e+01 3.625924215547576736e-03
1.969254972864321829e+01 3.665902525486859284e-03
2.074966271356784020e+01 3.729017556884645437e-03
2.180677569849246566e+01 3.810341912719273499e-03
2.286388868341708758e+01 3.904649076195126217e-03
2.392100166834170949e+01 4.007199936557456071e-03
2.497811465326633495e+01 4.114434033093208008e-03
2.603522763819095687e+01 4.224415218157767486e-03
2.709234062311557878e+01 4.336933398208983430e-03
2.814945360804020424e+01 4.453242292969942194e-03
2.920656659296482616e+01 4.575498112977534337e-03
3.026367957788944807e+01 4.706034188387228992e-03
3.132079256281407353e+01 4.846641960382978495e-03
3.237790554773869900e+01 4.998017978099312045e-03
3.343501853266332091e+01 5.159483516012979172e-03
3.449213151758794282e+01 5.329007773174101320e-03
3.554924450251256474e+01 5.503494380262448533e-03
3.660635748743718665e+01 5.679245636086395661e-03
3.766347047236181567e+01 5.852506149909124551e-03
3.872058345728643758e+01 6.019999151961464082e-03
3.977769644221105949e+01 6.179389907103159489e-03
4.083480942713568140e+01 6.329630129047473380e-03
4.189192241206030332e+01 6.471152106364887364e-03
4.294903539698493233e+01 6.605894937476954748e-03
4.400614838190955425e+01 6.737162465329642538e-03
4.506326136683417616e+01 6.869334697223821590e-03
4.612037435175879807e+01 7.007478717745731049e-03
4.717748733668341998e+01 7.156924431373835362e-03
4.823460032160804190e+01 7.322875244821351950e-03
4.929171330653267091e+01 7.510104426072602632e-03
5.034882629145729283e+01 7.722740807199975771e-03
5.140593927638191474e+01 7.964082925522688802e-03
5.246305226130653665e+01 8.236326139447669101e-03
5.352016524623115856e+01 8.540080352443924980e-03
5.457727823115578758e+01 8.873625589431111127e-03
5.563439121608040949e+01 9.231996619322084194e-03
5.669150420100503140e+01 9.606161394190567554e-03
5.774861718592965332e+01 9.982684051186716673e-03
5.880573017085427523e+01 1.034426281736274857e-02
5.986284315577889714e+01 1.067136496459094620e-02
6.091995614070352616e+01 1.094486902953109748e-02
6.197706912562814807e+01 1.114926058003569941e-02
6.303418211055276998e+01 1.127564361042165432e-02
6.409129509547739190e+01 1.132374789733775651e-02
6.514840808040202091e+01 1.130229497787964971e-02
6.620552106532664993e+01 1.122749902850710656e-02
6.726263405025126474e+01 1.111999893627470606e-02
6.831974703517589376e+01 1.100096905159823370e-02
6.937686002010052277e+01 1.088838016584269333e-02
7.043397300502513758e+01 1.079430211456190725e-02
