time ave_stress_top disp_y_top force_y
0.112684 351.11720277446 0.112684 5056087.7199523
0.113684 354.0463156144 0.113684 5098266.9448473
0.114684 356.97051811156 0.114684 5140375.4608064
0.115684 359.88976783234 0.115684 5182412.6567857
0.116684 362.80401981163 0.116684 5224377.8852875
0.117684 365.71324520211 0.117684 5266270.7309103
0.118684 368.61738425829 0.118684 5308090.3333194
0.119684 371.51640657736 0.119684 5349836.254714
0.120684 374.41025744519 0.120684 5391507.7072107
0.121684 377.29890733367 0.121684 5433104.2656048
0.122684 380.18230702534 0.122684 5474625.2211649
0.123684 383.06041660816 0.123684 5516069.9991575
0.124684 385.93319113515 0.124684 5557437.9523461
0.125684 388.80058123725 0.125684 5598728.3698163
0.126684 391.66255191632 0.126684 5639940.747595
0.127684 394.51905503941 0.127684 5681074.3925674
0.128684 397.37004671068 0.128684 5722128.6726337
0.129684 400.21548184511 0.129684 5763102.9385697
0.130684 403.05531825257 0.130684 5803996.5828371
0.131684 405.88950786175 0.131684 5844808.9132092
0.132684 408.71800629982 0.132684 5885539.2907174
0.133684 411.54077011168 0.133684 5926187.0896083
0.134684 414.35774569939 0.134684 5966751.5380712
0.135684 417.1688970102 0.135684 6007232.1169468
0.136684 419.97416815749 0.136684 6047628.0214679
0.137684 422.773521333 0.137684 6087938.7071952
0.138684 425.56689372529 0.138684 6128163.2696442
0.139684 428.35425139298 0.139684 6168301.2200588
0.140684 431.13554080772 0.140684 6208351.7876311
0.141684 433.9107020201 0.141684 6248314.1090894
0.142684 436.67969213508 0.142684 6288187.5667451
0.143684 439.44246177972 0.143684 6327971.4496279
0.144684 442.19894633545 0.144684 6367664.8272305
0.145684 444.94910869212 0.145684 6407267.1651665
0.146684 447.69288340176 0.146684 6446777.5209854
0.147684 450.43021448599 0.147684 6486195.0885983
0.148684 453.16103800329 0.148684 6525518.9472474
0.149684 455.88530998624 0.149684 6564748.4638018
0.150684 458.60296147391 0.150684 6603882.6452243
0.151684 461.3139279564 0.151684 6642920.5625722
0.152684 464.01815134652 0.152684 6681861.3793899
0.153684 466.71554786525 0.153684 6720703.8892596
0.154684 469.4060683593 0.154684 6759447.3843739
0.155684 472.08962636267 0.155684 6798090.6196225
0.156684 474.76614866577 0.156684 6836632.5407871
0.157684 477.43555524018 0.157684 6875071.9954586
0.158684 480.09776299562 0.158684 6913407.7871369
0.159684 482.75268144524 0.159684 6951638.6128115
0.160684 485.40021582087 0.160684 6989763.1078205
0.161684 488.04027049464 0.161684 7027779.8951228
0.162684 490.67273193149 0.162684 7065687.3398135
0.163684 493.29748347337 0.163684 7103483.7620165
0.164684 495.91439981423 0.164684 7141167.357325
0.165684 498.52333571772 0.165684 7178736.0343352
0.166684 501.12413677658 0.166684 7216187.5695827
0.167684 503.71663780302 0.167684 7253519.5843635
0.168684 506.30061388421 0.168684 7290728.8399327
0.169684 508.87585381216 0.169684 7327812.2948951
0.170684 511.4420797968 0.170684 7364765.9490739
0.171684 513.99897127451 0.171684 7401585.1863529
0.172684 516.5461211101 0.172684 7438264.1439855
0.173684 519.08302703866 0.173684 7474795.5893567
0.174684 521.60902808017 0.174684 7511170.0043545
0.175684 524.12322491712 0.175684 7547374.4388065
0.176684 526.62434006773 0.176684 7583390.4969753
0.177684 529.11046975648 0.177684 7619190.7644934
0.178684 531.57856668376 0.178684 7654731.3602461
0.179684 534.02341426765 0.179684 7689937.1654541
0.180684 536.4352836749 0.180684 7724668.0849185
0.181684 538.79424028657 0.181684 7758637.0601267
0.182684 541.05540006139 0.182684 7791197.760884
0.183684 543.11320325786 0.183684 7820830.1269132
0.184684 544.74964969867 0.184684 7844394.9556608
0.185684 545.71438631521 0.185684 7858287.162939
0.186684 546.19518904279 0.186684 7865210.7222162
0.187684 546.36022416494 0.187684 7867587.2279752
0.188684 545.62789524691 0.188684 7857041.6915556
0.189684 543.51698165646 0.189684 7826644.535853
0.190684 539.46839625503 0.190684 7768344.9060724
0.191684 532.74302258564 0.191684 7671499.5252332
0.192684 522.38987077591 0.192684 7522414.1391731
0.193684 507.2339724787 0.193684 7304169.2036933
0.194684 485.90318882196 0.194684 6997005.9190363
0.195684 456.89321807258 0.195684 6579262.3402451
0.196684 418.59895622309 0.196684 6027824.9696125
0.197684 368.74947710844 0.197684 5309992.4703615
0.198684 298.79005176798 0.198684 4302576.7454589
0.199684 208.10034613656 0.199684 2996644.9843665
0.200184 128.14481121564 0.200184 1845285.2815052
0.200434 65.397189134159 0.200434 941719.52353189
0.200559 29.3833163304 0.200559 423119.75515776
0.2006215 7.8720194812022 0.2006215 113357.08052931
0.20065275 0.77897547826381 0.20065275 11217.246886999
