time ave_stress_top disp_y_top force_y
0.074765786825 518.1351282479 0.074765786824999 829016.20519665
0.0747663727625 515.32457118831 0.074766372762499 824519.3139013
0.0747670758875 511.96104134124 0.0747670758875 819137.66614598
0.0747677790125 507.72036771623 0.074767779012499 812352.58834597
0.0747686227625 502.16694876747 0.0747686227625 803467.11802795
0.0747694665125 495.69918465493 0.0747694665125 793118.6954479
0.0747698883875 488.57187148882 0.0747698883875 781714.99438211
0.0747703102625 480.60854880113 0.0747703102625 768973.6780818
0.0747707321375 470.75910859323 0.074770732137501 753214.57374916
0.0747711540125 458.33189331283 0.0747711540125 733331.02930053
0.07477136495 444.66268550292 0.074771364950001 711460.29680467
0.07477147041875 429.80061990825 0.074771470418751 687680.99185321
0.074771523153125 414.46272621684 0.074771523153125 663140.36194694
0.074771549520313 398.46725396159 0.074771549520313 637547.60633855
0.074771562703906 381.89581842874 0.074771562703907 611033.30948598
0.074771569295703 364.51455491256 0.074771569295704 583223.2878601
0.074771572591602 346.13104944659 0.074771572591601 553809.67911454
0.074771574239551 327.86752628094 0.07477157423955 524588.0420495
0.074771575063525 311.6523289009 0.074771575063524 498643.72624145
0.074771575475513 297.825892915 0.074771575475513 476521.428664
0.074771575681506 286.9332866519 0.074771575681507 459093.25864303
0.074771575784503 278.70734704924 0.074771575784503 445931.75527878
0.074771575836002 273.02050457072 0.074771575836002 436832.80731315
0.074771575861751 269.42435953542 0.074771575861751 431078.97525668
0.074771575874625 267.26848109296 0.074771575874626 427629.56974874
0.074771575881063 266.04613889739 0.074771575881063 425673.82223583
0.0747715758875 264.86833781601 0.074771575887501 423789.34050562
0.074771575893937 263.72302648937 0.074771575893938 421956.842383
0.074771575900375 262.60468355167 0.074771575900374 420167.49368267
0.074771575906812 261.51217482405 0.074771575906811 418419.47971849
0.074771575913249 260.44803942745 0.074771575913248 416716.86308392
0.074771575916468 259.87128010621 0.074771575916467 415794.04816993
0.074771575919687 259.31039862075 0.074771575919685 414896.6377932
0.074771575923549 258.66842652277 0.074771575923549 413869.48243644
0.074771575927411 258.04067091456 0.074771575927412 412865.0734633
0.074771575931274 257.42566591223 0.074771575931273 411881.06545957
0.074771575933205 257.10131020874 0.074771575933205 411362.09633399
0.074771575935136 256.78121370261 0.074771575935136 410849.94192418
0.074771575937067 256.46483564397 0.074771575937068 410343.73703036
0.074771575938998 256.15169004393 0.074771575938998 409842.70407029
0.07477157594093 255.84133375822 0.074771575940929 409346.13401316
0.074771575942861 255.5333096809 0.074771575942861 408853.29548943
0.074771575944792 255.22717053237 0.074771575944793 408363.47285179
0.074771575946723 254.92250837623 0.074771575946722 407876.01340197
0.074771575948654 254.619132906 0.074771575948654 407390.61264961
0.074771575950586 254.31771106815 0.074771575950586 406908.33770904
0.074771575952517 254.02022769873 0.074771575952517 406432.36431796
0.074771575954448 253.72755353537 0.074771575954448 405964.0856566
0.074771575956379 253.43818043199 0.074771575956378 405501.08869118
0.07477157595831 253.15072431794 0.074771575958309 405041.15890871
0.074771575960242 252.86458724636 0.074771575960241 404583.33959418
0.074771575962173 252.57950667055 0.074771575962174 404127.21067288
0.074771575964104 252.29547379674 0.074771575964105 403672.75807478
0.074771575966035 252.01278658587 0.074771575966035 403220.45853739
0.074771575967966 251.7322968729 0.074771575967966 402771.67499663
0.074771575969897 251.44486086244 0.074771575969897 402311.77737991
0.074771575971829 251.1624894666 0.074771575971829 401859.98314656
0.07477157597376 250.88328156813 0.074771575973761 401413.25050901
0.074771575975691 250.60628957556 0.07477157597569 400970.06332089
0.074771575977622 250.33124913178 0.074771575977622 400529.99861084
0.074771575979553 250.05813893722 0.074771575979554 400093.02229956
0.074771575981485 249.78689966154 0.074771575981485 399659.03945846
0.074771575983416 249.5173498232 0.074771575983416 399227.75971712
0.074771575985347 249.2492562702 0.074771575985347 398798.81003232
0.074771575987278 248.9824394227 0.074771575987278 398371.90307633
0.074771575989209 248.71676260486 0.074771575989209 397946.82016778
0.07477157599114 248.45212628453 0.074771575991141 397523.40205525
0.074771575992589 248.25302082197 0.074771575992588 397204.83331515
0.074771575994037 248.05208673685 0.074771575994036 396883.33877895
0.074771575995486 247.85187798257 0.074771575995485 396563.00477211
0.074771575996934 247.65236651212 0.074771575996934 396243.78641939
0.074771575998382 247.4535742158 0.074771575998383 395925.71874527
