d ep stress_yy total_strain_yy
0 0 0 0
0 0 17.198244487881 0.00025003125000012
0 0 34.39297999966 0.00050012499999996
0 0 51.584209604609 0.00075028124999998
0 0 68.771936368333 0.0010004999999998
0 0 85.956163352665 0.00125078125
0 0 103.13689361576 0.0015011250000001
0 0 120.31413021198 0.0017515312499999
0 0 137.48787619204 0.0020019999999999
0 0 154.6581346029 0.0022525312500001
0 0 171.8249084878 0.0025031249999999
0 0 188.98820088633 0.00275378125
0 0 206.14801483436 0.0030044999999999
0 0 223.30435336401 0.00325528125
0 0 240.45721950387 0.003506125
0 0 257.60661627864 0.0037570312499999
0 0 274.75254670956 0.004008
0 0 291.89501381403 0.00425903125
0 0 309.03402060582 0.0045101249999999
0 6.4457905061269e-05 319.53935798863 0.0047612812500001
0 0.00022991744591078 319.65283527624 0.0050124999999999
0 0.00039533606930504 319.76628437425 0.0052637812499999
0 0.00056071379553602 319.87970529669 0.0055151250000001
0 0.00072605064488062 319.99309805756 0.0057665312499999
0 0.00089134663760105 320.10646267084 0.006018
0 0.001056601793944 320.21979915053 0.0062695312500001
0 0.0012218161341414 320.33310751055 0.0065211249999999
0 0.0013869896784099 320.44638776494 0.00677278125
0 0.0015521224469512 320.55963992759 0.0070244999999999
0 0.0017172144599523 320.67286401246 0.00727628125
0 0.0018822657375847 320.78606003349 0.0075281250000001
0 0.0020472763000051 320.89922800455 0.0077800312499999
0 0.0022122461673556 321.01236793956 0.008032
0 0.0023771753597626 321.12547985244 0.0082840312500001
0 0.0025420638973379 321.23856375712 0.008536125
0 0.002706911800179 321.35161966741 0.0087882812500001
0 0.0028717190883672 321.46464759719 0.0090404999999999
0 0.0030364857819702 321.5776475603 0.00929278125
0 0.0032012119010401 321.69061957064 0.009545125
0 0.0033658974656139 321.80356364199 0.0097975312499999
0 0.0035305424957147 321.91647978824 0.01005
0 0.0036951470113497 322.02936802311 0.01030253125
0 0.0038597110325121 322.14222836047 0.010555125
0 0.0040242345791798 322.25506081413 0.01080778125
0 0.0041887176713159 322.36786539781 0.0110605
0 0.0043531603288691 322.48064212534 0.01131328125
0 0.0045175625717729 322.59339101045 0.011566125
0 0.0046819244199462 322.70611206694 0.01181903125
0 0.0048462458932936 322.81880530847 0.012072
0 0.0050105270117044 322.93147074886 0.01232503125
0 0.0051747677950532 323.04410840179 0.012578125
0 0.0053389682632004 323.15671828099 0.01283128125
0 0.0055031284359911 323.26930040013 0.0130845
0 0.0056672483332565 323.38185477292 0.01333778125
0 0.0058313279748123 323.49438141305 0.013591125
0 0.0059953673804598 323.6068803342 0.01384453125
0 0.0061593665699863 323.71935155001 0.014098
0 0.0063233255631638 323.83179507415 0.01435153125
0 0.0064872443797498 323.94421092027 0.014605125
0 0.0066511230394879 324.05659910196 0.01485878125
0 0.006814961562106 324.16895963288 0.0151125
0 0.0069787599673184 324.28129252664 0.01536628125
0 0.0071425182748245 324.39359779682 0.015620125
0 0.007306236504309 324.50587545701 0.01587403125
0 0.0074699146754425 324.61812552083 0.016128
0 0.0076335528078808 324.73034800181 0.01638203125
0 0.0077971509212652 324.84254291357 0.016636125
0 0.0079607090352231 324.95471026957 0.01689028125
0 0.0081242271693664 325.06685008343 0.0171445
0 0.0082877053432935 325.17896236865 0.01739878125
0 0.0084511435765882 325.29104713875 0.017653125
0 0.0086145418888193 325.40310440726 0.01790753125
0 0.0087779002995422 325.51513418763 0.018162
0 0.008941218828297 325.62713649342 0.01841653125
0 0.0091044974946098 325.73911133807 0.018671125
0 0.0092677363179924 325.85105873509 0.01892578125
0 0.0094309353179422 325.96297869789 0.0191805
0 0.0095940945139426 326.07487123996 0.01943528125
0 0.0097572139254622 326.18673637473 0.019690125
0 0.0099202935719552 326.29857411565 0.01994503125
0.0017547082599141 0.010083333472862 318.33825696172 0.0202
0.0042881188945544 0.010246333647609 307.33224230285 0.02045503125
0.0067471362060416 0.010409294115608 297.21675311933 0.020710125
0.009137387679584 0.010572214896255 287.8801286708 0.02096528125
0.011463823562496 0.010735096008934 279.22927912852 0.0212205
0.013730826021038 0.010897937473015 271.18590156697 0.02147578125
0.015942296637108 0.011060739307852 263.68359677342 0.021731125
0.018101727289577 0.011223501532786 256.6656440214 0.02198653125
0.020212258109401 0.011386224167143 250.08326355075 0.022242
0.022276725295254 0.011548907230235 243.89424527698 0.02249753125
0.024297700866575 0.011711550741361 238.0618559534 0.022753125
0.026277525965393 0.011874154719805 232.55396035257 0.02300878125
0.028218338936072 0.012036719184836 227.34230868451 0.0232645
0.03012209915959 0.012199244155711 222.40195432335 0.02352028125
0.031990607393002 0.012361729651671 217.71077462904 0.023776125
0.033825523228776 0.012524175691944 213.24907395864 0.02403203125
0.035628380151254 0.012686582295744 208.99925273856 0.024288
0.037400598590662 0.01284894948227 204.94552997776 0.02454403125
0.039143497283162 0.013011277270708 201.07370934074 0.024800125
0.040858303202009 0.013173565680229 197.37098092025 0.02505628125
0.042546160276445 0.01333581472999 193.82575244463 0.0253125
0.044208137068505 0.013498024439136 190.42750490763 0.02556878125
0.045845233561053 0.013660194826796 187.16666854462 0.025825125
0.047458387178801 0.013822325912085 184.03451585644 0.02608153125
0.049048478142889 0.013984417714105 181.02306898727 0.026338
0.050616334251984 0.014146470251944 178.12501922703 0.02659453125
0.052162735158593 0.014308483544676 175.33365681721 0.026851125
0.053688416207873 0.01447045761136 172.6428095319 0.02710778125
0.055194071890577 0.014632392471042 170.04678877107 0.0273645
0.056680358955823 0.014794288142755 167.54034210637 0.02762128125
0.058147899227148 0.014956144645517 165.11861138126 0.027878125
0.059597282151403 0.015117961998332 162.77709562144 0.02813503125
0.061029067114959 0.01527974022019 160.51161811013 0.028392
0.062443785549297 0.015441479330069 158.3182970928 0.02864903125
0.06384194285126 0.015603179346931 156.19351964469 0.028906125
0.065224020135844 0.015764840289726 154.13391830845 0.02916328125
0.066590475841508 0.015926462177388 152.13635015804 0.0294205
0.067941747199459 0.01608804502884 150.19787800243 0.02967778125
0.069278251583664 0.016249588862988 148.31575347112 0.029935125
0.070600387752231 0.016411093698728 146.48740176467 0.03019253125
0.071908536990349 0.016572559554938 144.71040788067 0.03045
0.073203064163684 0.016733986450487 142.98250415024 0.03070753125
0.074484318693516 0.016895374404226 141.30155893646 0.030965125
0.075752635455952 0.017056723434995 139.6655663755 0.03122278125
0.077008335616663 0.01721803356162 138.07263704272 0.0314805
0.078251727404342 0.017379304802911 136.52098945029 0.03173828125
0.07948310682885 0.017540537177668 135.00894228951 0.031996125
0.080702758348712 0.017701730704675 133.53490734213 0.03225403125
0.081910955492774 0.017862885402703 132.09738299307 0.032512
0.083107961439067 0.018024001290508 130.6949482862 0.03277003125
0.084294029555433 0.018185078386836 129.32625746911 0.033028125
0.085469403902874 0.018346116710415 127.9900349825 0.03328628125
0.086634319708438 0.018507116279962 126.6850708479 0.0335445
0.087789003804926 0.018668077114181 125.41021642231 0.03380278125
0.088933675045476 0.01882899923176 124.16438048013 0.034061125
0.090068544689991 0.018989882651376 122.94652559802 0.03431953125
0.091193816769456 0.019150727391691 121.75566481162 0.034578
0.092309688426107 0.019311533471353 120.59085852399 0.03483653125
0.093416350236072 0.019472300908999 119.45121163863 0.035095125
0.094513986510109 0.019633029723249 118.33587090418 0.03535378125
0.095602775578425 0.019793719932713 117.24402244775 0.0356125
0.096682890058159 0.019954371555984 116.17488948411 0.03587128125
0.097754497106832 0.020114984611646 115.12773018397 0.036130125
0.098817758660294 0.020275559118265 114.10183569078 0.03638903125
0.099872831657659 0.020436095094396 113.09652827276 0.036648
0.10091986825501 0.020596592558581 112.11115959846 0.03690703125
0.1019590160263 0.020757051529347 111.14510912837 0.037166125
0.10299041815382 0.020917472025209 110.19778261221 0.03742528125
0.10401421360888 0.021077854064668 109.26861068365 0.0376845
0.10503053732288 0.021238197666212 108.35704754563 0.03794378125
0.10603952034971 0.021398502848314 107.46256973914 0.038203125
0.10704129001919 0.021558769629436 106.58467498998 0.03846253125
0.1080359700839 0.021718998028027 105.72288112625 0.038722
0.10902368085714 0.021879188062519 104.87672506373 0.03898153125
0.11000453934646 0.022039339751335 104.04576185089 0.039241125
0.11097865937727 0.022199453112882 103.22956377434 0.03950078125
0.11194615171411 0.022359528165555 102.42771951434 0.0397605
0.11290712417333 0.022519564927735 101.63983335252 0.04002028125
0.1138616817319 0.02267956341779 100.86552442446 0.040280125
0.11480992663074 0.022839523654075 100.10442601573 0.04054003125
0.1157519584732 0.022999445654933 99.356184898228 0.0408
0.11668787431922 0.02315932943869 98.620460703776 0.04106003125
0.11761776877468 0.023319175023663 97.896925333286 0.041320125
0.1185417340776 0.023478982428154 97.185262397885 0.04158028125
0.11945986018003 0.023638751670451 96.485166691133 0.0418405
0.12037223455564 0.023798482768831 95.796343902551 0.04210078125
0.1212789433661 0.023958175741556 95.118509285872 0.042361125
0.12218006988057 0.024117830606875 94.451388515882 0.04262153125
0.12307569565641 0.024277447383025 93.794716384976 0.042882
0.12396590032373 0.024437026088229 93.148236624814 0.04314253125
0.12485076164884 0.024596566740699 92.511701525277 0.043403125
0.1257303555941 0.024756069358629 91.884871573795 0.04366378125
0.12660475637607 0.024915533960206 91.26751511238 0.0439245
0.12747403652062 0.025074960563599 90.659408012464 0.04418528125
0.12833826691658 0.025234349186967 90.060333365464 0.044446125
0.12919751686649 0.025393699848455 89.470081189097 0.04470703125
0.13005185413572 0.025553012566194 88.888448147976 0.044968
0.13090134499989 0.025712287358304 88.315237287485 0.04522903125
0.13174605428964 0.025871524242891 87.750257781189 0.045490125
0.13258604543468 0.026030723238048 87.193324689529 0.04575128125
0.13342138050497 0.026189884361854 86.644258730767 0.0460125
0.13425212025185 0.026349007632376 86.102886061739 0.04627378125
0.13507832414612 0.02650809306767 85.569038069769 0.046535125
0.13590005041561 0.026667140685776 85.042551173662 0.04679653125
0.13671735608073 0.026826150504722 84.523266634157 0.047058
0.13753029699005 0.026985122542524 84.011030372169 0.04731953125
0.1383389278521 0.027144056817185 83.5056927969 0.047581125
0.13914330226887 0.027302953346693 83.007108639687 0.04784278125
0.13994347276599 0.027461812149026 82.515136796693 0.0481045
0.14073949082296 0.027620633242148 82.029640177734 0.04836628125
0.14153140690161 0.027779416644009 81.550485562246 0.048628125
0.14231927047418 0.027938162372549 81.077543460988 0.04889003125
0.14310313005025 0.028096870445692 80.610687983946 0.049152
0.14388303320203 0.02825554088135 80.149796714213 0.04941403125
0.1446590265901 0.028414173697425 79.694750586449 0.049676125
0.14543115598724 0.028572768911803 79.245433771099 0.04993828125
0.14619946630156 0.028731326542358 78.801733563353 0.0502005
0.14696400159967 0.028889846606952 78.363540276235 0.05046278125
0.14772480512768 0.029048329123434 77.930747138939 0.050725125
0.14848191933288 0.029206774109639 77.503250198474 0.05098753125
0.14923538588413 0.029365181583391 77.080948225673 0.05125
0.14998524569142 0.029523551562501 76.663742625053 0.05151253125
